timestamp,cpu_usage,ram_usage,temp_celsius,network_latency,failure
2026-01-09 09:50:00,93.0,77.89,63.49,130.78,0
2026-01-09 09:55:00,53.29,71.61,51.36,93.06,0
2026-01-09 10:00:00,64.02,71.72,64.88,219.81,0
2026-01-09 10:05:00,84.68,41.97,64.72,152.48,0
2026-01-09 10:10:00,100.0,76.87,45.05,186.64,0
2026-01-09 10:15:00,50.46,62.04,67.31,170.63,0
2026-01-09 10:20:00,61.66,65.0,81.15,111.75,0
2026-01-09 10:25:00,98.44,86.87,58.35,109.31,0
2026-01-09 10:30:00,31.56,55.05,48.12,103.63,0
2026-01-09 10:35:00,82.55,92.32,59.16,157.46,0
2026-01-09 10:40:00,41.63,94.0,75.67,84.23,0
2026-01-09 10:45:00,64.05,81.55,42.38,214.88,0
2026-01-09 10:50:00,57.15,50.35,71.26,78.98,0
2026-01-09 10:55:00,42.84,28.65,51.15,131.8,0
2026-01-09 11:00:00,42.34,87.42,65.87,107.4,0
2026-01-09 11:05:00,67.53,70.0,52.97,95.21,0
2026-01-09 11:10:00,81.91,54.59,52.93,239.48,0
2026-01-09 11:15:00,59.41,89.12,86.37,95.85,0
2026-01-09 11:20:00,63.4,52.49,39.45,103.24,0
2026-01-09 11:25:00,73.42,60.37,69.77,83.47,0
2026-01-09 11:30:00,42.57,77.45,89.7,122.26,0
2026-01-09 11:35:00,76.79,47.96,72.97,114.43,0
2026-01-09 11:40:00,78.39,66.03,40.7,58.44,0
2026-01-09 11:45:00,100.0,87.6,41.49,96.66,0
2026-01-09 11:50:00,54.48,71.8,49.97,153.53,0
2026-01-09 11:55:00,52.84,90.45,64.53,176.48,0
2026-01-09 12:00:00,77.38,88.4,65.62,121.32,0
2026-01-09 12:05:00,78.38,68.14,41.65,123.24,0
2026-01-09 12:10:00,51.3,25.94,48.04,100.15,0
2026-01-09 12:15:00,53.94,48.1,49.02,92.37,0
2026-01-09 12:20:00,72.82,81.74,59.11,69.42,0
2026-01-09 12:25:00,45.45,40.1,93.76,34.38,0
2026-01-09 12:30:00,53.79,62.12,47.07,81.37,0
2026-01-09 12:35:00,63.79,74.09,46.37,169.72,0
2026-01-09 12:40:00,81.92,94.45,43.87,96.66,0
2026-01-09 12:45:00,49.91,57.65,72.17,100.97,0
2026-01-09 12:50:00,25.15,56.42,61.34,99.9,0
2026-01-09 12:55:00,23.67,67.06,47.66,188.46,0
2026-01-09 13:00:00,36.81,74.32,56.2,68.94,0
2026-01-09 13:05:00,35.74,65.22,49.34,135.24,0
2026-01-09 13:10:00,58.91,86.89,66.73,116.23,0
2026-01-09 13:15:00,38.22,53.62,104.95,123.74,0
2026-01-09 13:20:00,47.94,70.16,70.81,133.44,0
2026-01-09 13:25:00,46.52,76.01,60.51,123.14,0
2026-01-09 13:30:00,53.19,60.8,51.36,163.62,0
2026-01-09 13:35:00,88.45,83.11,40.51,118.39,0
2026-01-09 13:40:00,75.24,70.68,73.74,215.94,0
2026-01-09 13:45:00,62.32,82.2,72.87,122.45,0
2026-01-09 13:50:00,52.78,71.49,54.54,26.31,0
2026-01-09 13:55:00,53.34,74.78,81.41,155.11,0
2026-01-09 14:00:00,68.55,56.62,62.34,141.57,0
2026-01-09 14:05:00,73.68,56.65,74.4,121.79,0
2026-01-09 14:10:00,43.85,90.04,66.74,105.72,0
2026-01-09 14:15:00,62.73,79.44,59.17,5.0,0
2026-01-09 14:20:00,21.37,49.59,46.72,12.92,0
2026-01-09 14:25:00,66.23,71.26,59.67,210.61,0
2026-01-09 14:30:00,77.24,25.27,75.47,87.8,0
2026-01-09 14:35:00,56.4,57.67,53.87,173.11,0
2026-01-09 14:40:00,98.33,85.3,69.04,31.83,0
2026-01-09 14:45:00,44.38,65.75,44.68,62.42,0
2026-01-09 14:50:00,66.35,70.12,74.48,157.33,0
2026-01-09 14:55:00,61.28,13.71,67.01,114.36,0
2026-01-09 15:00:00,59.99,60.94,42.77,149.57,0
2026-01-09 15:05:00,59.71,74.09,58.42,119.25,0
2026-01-09 15:10:00,64.14,76.38,76.9,108.58,0
2026-01-09 15:15:00,78.96,85.32,41.86,82.6,0
2026-01-09 15:20:00,89.55,64.22,44.86,54.33,0
2026-01-09 15:25:00,61.95,65.02,60.89,197.15,0
2026-01-09 15:30:00,78.31,44.02,96.13,206.2,0
2026-01-09 15:35:00,47.96,64.32,51.24,62.87,0
2026-01-09 15:40:00,77.32,45.29,69.92,59.28,0
2026-01-09 15:45:00,46.76,34.74,66.16,100.87,0
2026-01-09 15:50:00,83.81,48.47,52.57,138.72,0
2026-01-09 15:55:00,100.0,95.16,64.58,110.0,0
2026-01-09 16:00:00,59.56,63.13,54.83,147.47,0
2026-01-09 16:05:00,18.15,71.96,56.28,117.29,0
2026-01-09 16:10:00,51.04,58.76,35.42,113.7,0
2026-01-09 16:15:00,86.64,35.77,61.61,252.72,0
2026-01-09 16:20:00,73.06,84.85,76.39,91.11,0
2026-01-09 16:25:00,66.98,28.9,62.92,210.2,0
2026-01-09 16:30:00,82.17,58.01,79.45,199.58,0
2026-01-09 16:35:00,71.69,67.02,71.29,147.73,0
2026-01-09 16:40:00,86.35,72.15,61.05,14.06,0
2026-01-09 16:45:00,80.39,54.92,51.95,121.71,0
2026-01-09 16:50:00,92.43,34.92,54.22,91.69,0
2026-01-09 16:55:00,69.18,53.58,38.47,121.1,0
2026-01-09 17:00:00,80.11,54.52,57.73,61.54,0
2026-01-09 17:05:00,55.86,54.08,64.34,161.59,0
2026-01-09 17:10:00,49.97,85.46,89.45,174.17,0
2026-01-09 17:15:00,96.14,46.16,70.45,184.35,0
2026-01-09 17:20:00,66.32,73.42,48.16,98.98,0
2026-01-09 17:25:00,78.1,70.85,38.97,61.73,0
2026-01-09 17:30:00,64.47,85.29,58.7,139.34,0
2026-01-09 17:35:00,50.27,65.6,74.99,216.58,0
2026-01-09 17:40:00,62.22,82.24,58.47,123.82,0
2026-01-09 17:45:00,90.72,64.9,70.67,144.88,0
2026-01-09 17:50:00,73.1,75.82,59.1,107.08,0
2026-01-09 17:55:00,27.77,40.95,73.47,92.31,0
2026-01-09 18:00:00,57.7,20.51,36.44,156.21,0
2026-01-09 18:05:00,97.65,74.8,87.67,114.17,1
2026-01-09 18:10:00,57.72,75.76,44.2,142.19,0
2026-01-09 18:15:00,25.99,76.56,74.7,147.91,0
2026-01-09 18:20:00,99.86,58.55,57.65,139.11,0
2026-01-09 18:25:00,75.65,94.82,60.15,150.68,0
2026-01-09 18:30:00,60.6,59.72,58.14,73.08,0
2026-01-09 18:35:00,54.57,75.58,66.09,69.73,0
2026-01-09 18:40:00,83.65,78.7,69.32,117.66,0
2026-01-09 18:45:00,51.16,98.94,78.93,118.98,0
2026-01-09 18:50:00,84.97,62.29,84.53,91.27,0
2026-01-09 18:55:00,72.84,56.24,67.31,133.26,0
2026-01-09 19:00:00,66.89,41.03,89.42,169.95,0
2026-01-09 19:05:00,64.91,95.94,63.49,185.31,0
2026-01-09 19:10:00,58.5,75.59,79.24,197.67,0
2026-01-09 19:15:00,82.91,76.16,68.86,47.69,0
2026-01-09 19:20:00,44.69,100.0,53.21,56.04,0
2026-01-09 19:25:00,29.56,73.85,64.9,104.07,0
2026-01-09 19:30:00,74.29,44.56,70.05,124.42,0
2026-01-09 19:35:00,74.62,64.47,61.48,106.89,0
2026-01-09 19:40:00,71.6,50.45,68.61,89.6,0
2026-01-09 19:45:00,70.15,60.87,75.85,103.26,0
2026-01-09 19:50:00,55.59,60.75,61.63,146.58,0
2026-01-09 19:55:00,77.75,57.43,20.0,46.87,0
2026-01-09 20:00:00,61.09,42.92,88.85,248.88,0
2026-01-09 20:05:00,52.26,96.67,57.24,121.15,0
2026-01-09 20:10:00,55.76,73.38,48.83,177.8,0
2026-01-09 20:15:00,100.0,63.94,44.01,88.1,0
2026-01-09 20:20:00,27.3,81.64,56.62,151.59,0
2026-01-09 20:25:00,72.0,76.48,53.0,125.51,0
2026-01-09 20:30:00,28.42,72.96,50.21,167.12,0
2026-01-09 20:35:00,59.84,80.33,51.09,109.07,0
2026-01-09 20:40:00,53.33,70.41,70.48,205.34,0
2026-01-09 20:45:00,20.3,80.06,94.49,37.94,0
2026-01-09 20:50:00,69.78,81.56,75.13,172.22,0
2026-01-09 20:55:00,54.4,70.93,79.96,126.53,0
2026-01-09 21:00:00,20.02,64.03,55.96,63.99,0
2026-01-09 21:05:00,78.79,95.55,63.67,227.36,1
2026-01-09 21:10:00,90.7,59.4,68.82,221.68,0
2026-01-09 21:15:00,91.8,75.04,51.45,5.94,0
2026-01-09 21:20:00,69.18,75.45,55.19,129.72,0
2026-01-09 21:25:00,62.92,57.03,75.67,158.81,0
2026-01-09 21:30:00,88.56,53.46,79.44,144.29,0
2026-01-09 21:35:00,95.65,61.63,63.08,203.35,0
2026-01-09 21:40:00,84.67,59.14,42.88,191.92,0
2026-01-09 21:45:00,43.17,41.75,57.27,134.59,0
2026-01-09 21:50:00,66.03,56.27,38.94,245.24,0
2026-01-09 21:55:00,70.79,72.79,63.2,171.53,0
2026-01-09 22:00:00,25.81,90.79,66.09,100.67,0
2026-01-09 22:05:00,71.39,77.98,57.67,89.62,0
2026-01-09 22:10:00,100.0,21.21,65.87,188.38,0
2026-01-09 22:15:00,74.8,79.54,68.67,76.39,0
2026-01-09 22:20:00,91.47,57.95,66.11,97.46,0
2026-01-09 22:25:00,65.66,76.16,42.78,106.82,0
2026-01-09 22:30:00,60.54,67.75,57.95,139.56,0
2026-01-09 22:35:00,69.63,64.53,68.56,109.36,0
2026-01-09 22:40:00,45.68,66.16,87.26,47.57,0
2026-01-09 22:45:00,42.72,67.6,57.65,183.91,0
2026-01-09 22:50:00,87.33,92.2,70.81,97.76,0
2026-01-09 22:55:00,89.45,67.65,76.05,231.1,0
2026-01-09 23:00:00,42.18,87.54,58.85,136.72,0
2026-01-09 23:05:00,81.36,84.92,80.37,189.7,0
2026-01-09 23:10:00,60.26,80.01,81.23,154.7,0
2026-01-09 23:15:00,68.8,35.84,84.09,192.33,0
2026-01-09 23:20:00,71.2,88.1,69.33,151.37,0
2026-01-09 23:25:00,81.89,59.76,99.76,132.93,0
2026-01-09 23:30:00,63.65,80.88,52.16,180.13,0
2026-01-09 23:35:00,90.2,50.49,95.99,256.73,1
2026-01-09 23:40:00,68.19,46.67,74.29,105.16,0
2026-01-09 23:45:00,74.48,100.0,83.45,163.72,0
2026-01-09 23:50:00,45.33,50.77,56.88,119.71,0
2026-01-09 23:55:00,100.0,88.63,75.51,147.83,0
2026-01-10 00:00:00,71.4,70.13,84.83,122.32,0
2026-01-10 00:05:00,76.26,60.44,44.6,5.0,0
2026-01-10 00:10:00,29.84,67.19,59.39,108.99,0
2026-01-10 00:15:00,45.55,44.58,27.74,174.98,0
2026-01-10 00:20:00,86.76,67.75,59.15,77.91,0
2026-01-10 00:25:00,67.74,48.51,48.94,170.65,0
2026-01-10 00:30:00,23.72,60.88,58.52,130.1,0
2026-01-10 00:35:00,82.77,84.66,105.0,109.47,0
2026-01-10 00:40:00,51.12,72.58,89.48,169.82,0
2026-01-10 00:45:00,90.23,41.32,38.97,157.46,0
2026-01-10 00:50:00,60.24,83.33,70.89,143.13,0
2026-01-10 00:55:00,66.09,67.87,74.78,175.87,0
2026-01-10 01:00:00,85.58,58.24,56.59,131.17,0
2026-01-10 01:05:00,44.05,81.44,64.85,29.54,0
2026-01-10 01:10:00,42.14,64.99,66.42,99.2,0
2026-01-10 01:15:00,58.07,47.02,40.45,20.76,0
2026-01-10 01:20:00,78.54,100.0,45.5,156.16,0
2026-01-10 01:25:00,35.38,67.69,64.76,169.29,0
2026-01-10 01:30:00,28.64,66.54,63.59,171.79,0
2026-01-10 01:35:00,78.47,60.71,50.66,146.9,0
2026-01-10 01:40:00,49.94,89.24,49.29,173.24,0
2026-01-10 01:45:00,54.16,58.55,60.56,33.29,0
2026-01-10 01:50:00,24.86,40.19,76.18,114.08,0
2026-01-10 01:55:00,48.42,55.78,60.78,42.18,0
2026-01-10 02:00:00,61.85,91.88,87.96,100.29,0
2026-01-10 02:05:00,80.61,82.98,50.87,208.89,0
2026-01-10 02:10:00,46.58,63.41,65.09,180.13,0
2026-01-10 02:15:00,95.15,92.72,56.33,156.43,0
2026-01-10 02:20:00,48.31,81.46,71.41,110.01,0
2026-01-10 02:25:00,48.34,63.2,49.49,65.35,0
2026-01-10 02:30:00,92.75,65.01,92.84,130.29,1
2026-01-10 02:35:00,66.23,73.93,34.95,181.09,0
2026-01-10 02:40:00,50.96,53.03,89.45,142.54,0
2026-01-10 02:45:00,58.9,68.08,63.44,32.79,0
2026-01-10 02:50:00,89.06,73.55,70.84,125.75,0
2026-01-10 02:55:00,91.32,37.63,83.35,14.77,1
2026-01-10 03:00:00,45.66,64.59,75.72,164.23,0
2026-01-10 03:05:00,61.15,62.54,50.32,81.88,0
2026-01-10 03:10:00,63.8,86.51,71.6,52.73,0
2026-01-10 03:15:00,42.28,34.8,91.88,164.99,0
2026-01-10 03:20:00,60.89,61.13,47.8,150.77,0
2026-01-10 03:25:00,62.11,59.33,95.89,132.78,0
2026-01-10 03:30:00,84.8,85.28,68.17,240.54,0
2026-01-10 03:35:00,86.15,67.22,55.07,154.92,0
2026-01-10 03:40:00,55.42,100.0,47.71,84.53,0
2026-01-10 03:45:00,57.72,79.92,58.43,148.56,0
2026-01-10 03:50:00,75.29,60.62,30.72,104.27,0
2026-01-10 03:55:00,50.3,72.31,55.36,189.67,0
2026-01-10 04:00:00,73.77,61.63,57.79,135.45,0
2026-01-10 04:05:00,60.24,83.47,44.81,140.9,0
2026-01-10 04:10:00,42.61,44.02,73.97,40.67,0
2026-01-10 04:15:00,42.86,53.17,58.5,123.37,0
2026-01-10 04:20:00,90.94,76.2,51.83,116.91,0
2026-01-10 04:25:00,58.87,90.06,56.79,63.67,0
2026-01-10 04:30:00,94.81,28.36,67.68,107.82,0
2026-01-10 04:35:00,51.73,92.74,63.17,143.97,0
2026-01-10 04:40:00,67.82,65.48,50.78,119.76,0
2026-01-10 04:45:00,100.0,34.09,64.01,42.33,0
2026-01-10 04:50:00,40.85,13.97,61.19,104.97,0
2026-01-10 04:55:00,24.04,40.47,43.77,94.26,0
2026-01-10 05:00:00,87.73,67.65,57.38,130.64,0
2026-01-10 05:05:00,45.46,66.81,71.27,124.7,0
2026-01-10 05:10:00,61.59,79.4,71.15,97.36,0
2026-01-10 05:15:00,50.28,58.11,58.32,95.21,0
2026-01-10 05:20:00,67.36,48.06,72.83,123.7,0
2026-01-10 05:25:00,42.99,60.56,46.32,172.96,0
2026-01-10 05:30:00,58.4,68.6,46.82,135.33,0
2026-01-10 05:35:00,71.0,72.15,57.98,198.27,0
2026-01-10 05:40:00,41.83,53.8,85.96,182.33,0
2026-01-10 05:45:00,48.0,84.23,64.61,202.32,0
2026-01-10 05:50:00,55.05,56.81,57.59,195.27,0
2026-01-10 05:55:00,33.42,52.35,86.71,205.96,0
2026-01-10 06:00:00,53.55,58.24,57.41,56.58,0
2026-01-10 06:05:00,64.38,87.35,97.76,155.61,0
2026-01-10 06:10:00,54.01,65.61,53.82,187.01,0
2026-01-10 06:15:00,56.57,55.5,45.81,196.95,0
2026-01-10 06:20:00,61.6,84.67,59.34,77.61,0
2026-01-10 06:25:00,48.89,100.0,58.01,156.16,0
2026-01-10 06:30:00,75.82,71.77,49.08,124.14,0
2026-01-10 06:35:00,90.72,90.21,103.63,221.59,1
2026-01-10 06:40:00,52.71,86.65,67.1,43.7,0
2026-01-10 06:45:00,71.7,57.1,69.43,77.69,0
2026-01-10 06:50:00,57.21,68.48,54.61,20.42,0
2026-01-10 06:55:00,69.31,44.91,52.76,127.95,0
2026-01-10 07:00:00,93.32,64.31,78.41,244.51,0
2026-01-10 07:05:00,72.17,56.73,35.19,117.56,0
2026-01-10 07:10:00,26.53,60.75,43.71,125.56,0
2026-01-10 07:15:00,71.08,54.5,58.04,150.26,0
2026-01-10 07:20:00,86.66,62.83,83.62,113.6,1
2026-01-10 07:25:00,57.57,77.58,56.01,140.13,0
2026-01-10 07:30:00,81.91,65.85,68.66,141.57,0
2026-01-10 07:35:00,48.2,34.44,62.44,73.49,0
2026-01-10 07:40:00,32.29,54.57,82.74,114.83,0
2026-01-10 07:45:00,64.82,40.65,36.64,160.81,0
2026-01-10 07:50:00,26.87,72.39,73.78,171.07,0
2026-01-10 07:55:00,57.2,77.06,58.82,191.42,0
2026-01-10 08:00:00,87.74,72.62,76.8,138.45,0
2026-01-10 08:05:00,23.8,53.83,48.89,139.57,0
2026-01-10 08:10:00,36.41,72.44,62.39,161.26,0
2026-01-10 08:15:00,41.36,59.54,60.36,87.29,0
2026-01-10 08:20:00,60.73,47.51,45.96,85.03,0
2026-01-10 08:25:00,54.69,81.35,41.51,113.14,0
2026-01-10 08:30:00,89.98,82.72,52.71,49.87,0
2026-01-10 08:35:00,81.09,85.08,64.08,142.38,0
2026-01-10 08:40:00,71.91,57.05,49.89,177.7,0
2026-01-10 08:45:00,64.91,89.23,56.72,80.95,0
2026-01-10 08:50:00,69.86,59.12,31.83,143.93,0
2026-01-10 08:55:00,44.76,79.76,56.07,85.4,0
2026-01-10 09:00:00,79.14,58.8,78.38,64.09,0
2026-01-10 09:05:00,39.76,63.97,73.28,233.06,0
2026-01-10 09:10:00,78.71,24.42,60.61,64.88,0
2026-01-10 09:15:00,85.72,62.57,65.9,49.64,0
2026-01-10 09:20:00,66.22,69.64,48.75,131.81,0
2026-01-10 09:25:00,58.48,60.62,87.99,134.77,0
2026-01-10 09:30:00,70.01,99.61,95.08,156.7,0
2026-01-10 09:35:00,5.0,47.08,64.64,230.07,0
2026-01-10 09:40:00,68.05,57.86,103.45,77.26,0
2026-01-10 09:45:00,59.73,51.71,51.12,88.19,0
2026-01-10 09:50:00,60.99,57.85,41.98,208.48,0
2026-01-10 09:55:00,76.13,86.57,50.65,171.65,0
2026-01-10 10:00:00,60.5,94.6,58.49,164.0,0
2026-01-10 10:05:00,39.2,55.39,98.99,87.56,0
2026-01-10 10:10:00,59.17,54.99,57.5,181.92,0
2026-01-10 10:15:00,63.35,47.17,48.25,164.18,0
2026-01-10 10:20:00,64.3,91.51,47.62,130.42,0
2026-01-10 10:25:00,65.24,88.18,80.24,87.83,0
2026-01-10 10:30:00,82.79,66.09,77.96,125.87,0
2026-01-10 10:35:00,40.28,42.87,54.23,210.67,0
2026-01-10 10:40:00,65.51,44.48,31.99,59.83,0
2026-01-10 10:45:00,87.8,71.07,43.94,76.01,0
2026-01-10 10:50:00,27.31,77.89,89.54,85.47,0
2026-01-10 10:55:00,65.59,30.81,73.02,97.4,0
2026-01-10 11:00:00,50.29,62.22,63.05,119.13,0
2026-01-10 11:05:00,54.59,97.13,91.9,172.72,0
2026-01-10 11:10:00,43.9,64.08,93.33,145.38,0
2026-01-10 11:15:00,58.61,94.81,61.42,123.35,0
2026-01-10 11:20:00,98.83,79.68,61.72,135.23,0
2026-01-10 11:25:00,36.71,48.48,52.69,154.32,0
2026-01-10 11:30:00,38.61,62.73,57.45,27.51,0
2026-01-10 11:35:00,35.96,65.68,38.22,178.94,0
2026-01-10 11:40:00,96.55,50.85,38.15,74.55,0
2026-01-10 11:45:00,52.75,50.54,34.44,95.61,0
2026-01-10 11:50:00,61.49,95.12,79.35,138.72,0
2026-01-10 11:55:00,53.94,50.41,37.02,115.85,0
2026-01-10 12:00:00,43.11,87.41,93.2,146.78,0
2026-01-10 12:05:00,57.3,60.14,50.31,127.8,0
2026-01-10 12:10:00,100.0,67.54,89.8,104.09,1
2026-01-10 12:15:00,89.84,78.11,56.16,204.08,0
2026-01-10 12:20:00,44.94,57.23,36.94,158.94,0
2026-01-10 12:25:00,74.95,78.22,82.54,136.62,0
2026-01-10 12:30:00,45.37,31.16,84.43,158.09,0
2026-01-10 12:35:00,26.47,75.91,47.5,81.21,0
2026-01-10 12:40:00,82.39,23.57,56.69,239.61,0
2026-01-10 12:45:00,85.2,63.92,47.51,60.18,0
2026-01-10 12:50:00,82.92,83.38,60.07,126.22,0
2026-01-10 12:55:00,52.6,79.2,63.73,104.25,0
2026-01-10 13:00:00,58.66,44.63,56.38,102.16,0
2026-01-10 13:05:00,77.0,46.95,32.9,95.02,0
2026-01-10 13:10:00,69.83,55.6,52.71,77.56,0
2026-01-10 13:15:00,54.13,71.35,73.26,185.36,0
2026-01-10 13:20:00,29.62,31.43,58.66,53.74,0
2026-01-10 13:25:00,64.28,67.76,56.76,174.1,0
2026-01-10 13:30:00,83.58,73.61,47.11,155.67,0
2026-01-10 13:35:00,38.05,62.91,52.24,99.05,0
2026-01-10 13:40:00,74.78,77.46,84.54,149.29,0
2026-01-10 13:45:00,68.63,72.03,43.76,111.32,0
2026-01-10 13:50:00,77.0,58.25,73.53,59.44,0
2026-01-10 13:55:00,79.44,33.15,62.75,60.03,0
2026-01-10 14:00:00,48.11,70.4,65.92,156.05,0
2026-01-10 14:05:00,29.66,50.84,50.28,153.2,0
2026-01-10 14:10:00,51.33,57.59,56.37,133.31,0
2026-01-10 14:15:00,79.78,76.62,61.91,98.47,0
2026-01-10 14:20:00,51.16,93.51,53.67,109.53,0
2026-01-10 14:25:00,48.12,67.31,67.3,102.09,0
2026-01-10 14:30:00,25.57,77.97,69.32,23.92,0
2026-01-10 14:35:00,97.05,42.0,96.76,123.37,1
2026-01-10 14:40:00,78.51,72.42,66.45,148.74,0
2026-01-10 14:45:00,77.4,66.92,31.4,123.72,0
2026-01-10 14:50:00,81.35,90.13,80.61,217.3,1
2026-01-10 14:55:00,73.53,58.27,58.74,64.75,0
2026-01-10 15:00:00,57.11,63.65,94.19,83.64,0
2026-01-10 15:05:00,58.72,87.06,85.53,127.32,0
2026-01-10 15:10:00,53.45,66.34,53.92,133.41,0
2026-01-10 15:15:00,100.0,48.04,73.55,15.43,0
2026-01-10 15:20:00,73.12,100.0,52.5,153.15,0
2026-01-10 15:25:00,52.72,48.59,62.04,133.66,0
2026-01-10 15:30:00,71.31,66.84,72.82,5.0,0
2026-01-10 15:35:00,41.78,74.24,79.81,113.58,0
2026-01-10 15:40:00,92.09,72.82,76.32,75.53,0
2026-01-10 15:45:00,48.78,64.58,63.2,95.07,0
2026-01-10 15:50:00,72.02,64.67,101.73,46.4,0
2026-01-10 15:55:00,83.32,63.77,56.16,142.89,0
2026-01-10 16:00:00,69.7,47.91,36.28,216.9,0
2026-01-10 16:05:00,63.89,100.0,39.36,134.58,0
2026-01-10 16:10:00,62.22,64.04,85.58,5.0,0
2026-01-10 16:15:00,60.87,78.74,60.77,135.71,0
2026-01-10 16:20:00,50.47,61.98,64.54,109.29,0
2026-01-10 16:25:00,53.01,61.61,53.32,59.44,0
2026-01-10 16:30:00,91.59,59.8,54.76,139.45,0
2026-01-10 16:35:00,59.83,40.1,49.41,168.39,0
2026-01-10 16:40:00,46.28,65.11,69.54,83.23,0
2026-01-10 16:45:00,51.67,60.67,60.44,29.59,0
2026-01-10 16:50:00,84.01,89.09,68.96,9.36,0
2026-01-10 16:55:00,75.51,46.46,67.43,83.39,0
2026-01-10 17:00:00,73.21,57.61,55.19,111.45,0
2026-01-10 17:05:00,56.85,51.83,38.66,91.62,0
2026-01-10 17:10:00,73.47,93.97,37.27,82.42,0
2026-01-10 17:15:00,49.13,52.35,105.0,151.23,0
2026-01-10 17:20:00,56.81,78.12,85.65,145.46,0
2026-01-10 17:25:00,81.4,85.46,83.44,130.98,0
2026-01-10 17:30:00,79.49,65.37,51.21,164.91,0
2026-01-10 17:35:00,42.36,43.22,62.15,83.9,0
2026-01-10 17:40:00,44.89,43.45,48.95,59.8,0
2026-01-10 17:45:00,64.17,83.48,41.01,91.27,0
2026-01-10 17:50:00,96.52,45.31,52.58,87.48,0
2026-01-10 17:55:00,23.69,75.06,83.22,7.18,0
2026-01-10 18:00:00,67.57,70.06,75.45,89.99,0
2026-01-10 18:05:00,34.48,74.79,46.48,180.77,0
2026-01-10 18:10:00,49.31,76.49,56.96,164.05,0
2026-01-10 18:15:00,54.71,51.19,73.99,148.89,0
2026-01-10 18:20:00,53.59,50.44,52.86,127.24,0
2026-01-10 18:25:00,51.32,80.87,63.27,199.69,0
2026-01-10 18:30:00,62.14,56.67,68.43,61.69,0
2026-01-10 18:35:00,51.29,18.5,68.25,66.93,0
2026-01-10 18:40:00,32.75,79.68,66.07,181.84,0
2026-01-10 18:45:00,77.6,49.35,51.54,121.52,0
2026-01-10 18:50:00,77.06,76.41,53.18,83.09,0
2026-01-10 18:55:00,78.86,93.07,43.86,150.36,0
2026-01-10 19:00:00,31.19,68.3,37.02,95.88,0
2026-01-10 19:05:00,67.98,85.92,60.16,73.94,0
2026-01-10 19:10:00,75.52,70.77,75.06,72.41,0
2026-01-10 19:15:00,41.38,96.57,39.92,137.69,0
2026-01-10 19:20:00,62.18,48.88,66.37,131.32,0
2026-01-10 19:25:00,59.67,67.85,74.55,203.42,0
2026-01-10 19:30:00,98.84,80.12,32.61,104.05,0
2026-01-10 19:35:00,100.0,64.57,57.67,103.11,0
2026-01-10 19:40:00,28.71,88.74,88.34,199.18,0
2026-01-10 19:45:00,100.0,60.22,70.83,174.21,0
2026-01-10 19:50:00,43.7,100.0,32.07,127.97,0
2026-01-10 19:55:00,81.61,100.0,72.53,34.14,0
2026-01-10 20:00:00,81.41,73.08,50.04,75.35,0
2026-01-10 20:05:00,42.09,77.95,73.06,62.02,0
2026-01-10 20:10:00,71.87,89.45,50.96,122.0,0
2026-01-10 20:15:00,59.85,46.63,61.15,92.04,0
2026-01-10 20:20:00,73.09,44.38,53.4,208.16,0
2026-01-10 20:25:00,66.61,90.62,62.05,33.57,0
2026-01-10 20:30:00,85.93,72.93,52.92,56.13,0
2026-01-10 20:35:00,63.51,63.92,58.42,133.45,0
2026-01-10 20:40:00,58.64,68.2,43.19,148.68,0
2026-01-10 20:45:00,83.92,25.05,69.85,5.0,0
2026-01-10 20:50:00,73.61,64.57,64.8,24.55,0
2026-01-10 20:55:00,76.64,54.45,36.14,105.5,0
2026-01-10 21:00:00,48.71,84.53,77.89,194.58,0
2026-01-10 21:05:00,41.09,85.91,59.18,223.83,0
2026-01-10 21:10:00,50.65,78.38,64.59,97.2,0
2026-01-10 21:15:00,49.58,75.12,74.23,110.61,0
2026-01-10 21:20:00,77.72,41.05,67.25,73.97,0
2026-01-10 21:25:00,81.52,78.63,80.64,154.83,0
2026-01-10 21:30:00,58.9,79.33,57.31,204.07,0
2026-01-10 21:35:00,90.62,90.41,78.55,189.08,0
2026-01-10 21:40:00,89.37,100.0,63.97,118.4,0
2026-01-10 21:45:00,66.87,37.53,70.12,73.88,0
2026-01-10 21:50:00,45.56,61.01,68.46,120.45,0
2026-01-10 21:55:00,93.51,54.64,81.85,195.94,1
2026-01-10 22:00:00,60.78,71.11,73.54,97.97,0
2026-01-10 22:05:00,64.52,68.24,54.91,20.15,0
2026-01-10 22:10:00,55.21,63.79,51.74,100.2,0
2026-01-10 22:15:00,44.2,86.5,61.2,104.65,0
2026-01-10 22:20:00,32.63,48.17,49.84,19.83,0
2026-01-10 22:25:00,74.66,49.26,45.16,132.76,0
2026-01-10 22:30:00,46.33,49.56,27.95,147.83,0
2026-01-10 22:35:00,100.0,61.51,37.21,222.29,0
2026-01-10 22:40:00,40.28,45.89,93.77,46.72,0
2026-01-10 22:45:00,36.85,67.13,51.5,160.18,0
2026-01-10 22:50:00,72.2,65.02,92.46,173.18,0
2026-01-10 22:55:00,92.59,53.84,68.45,148.58,0
2026-01-10 23:00:00,63.29,83.73,61.2,64.63,0
2026-01-10 23:05:00,73.44,66.93,37.99,61.43,0
2026-01-10 23:10:00,25.13,87.13,62.07,125.35,0
2026-01-10 23:15:00,48.45,64.49,92.27,124.96,0
