timestamp,cpu_usage,ram_usage,temp_celsius,network_latency,disk_io,swap_usage,net_throughput,thread_count,failure
2026-01-10 20:35:00,63.51,63.92,58.42,133.45,6.54,19.15,156.63,69.35,0
2026-01-10 20:40:00,58.64,68.2,43.19,148.68,19.96,15.1,0.0,348.75,0
2026-01-10 20:45:00,83.92,25.05,69.85,5.0,9.66,1.89,559.4,65.09,0
2026-01-10 20:50:00,73.61,64.57,64.8,24.55,45.18,7.2,241.15,491.66,0
2026-01-10 20:55:00,76.64,54.45,36.14,105.5,38.28,19.34,51.21,187.8,0
2026-01-10 21:00:00,48.71,84.53,77.89,194.58,34.01,7.18,273.05,685.13,0
2026-01-10 21:05:00,41.09,85.91,59.18,223.83,32.43,17.26,235.44,205.7,0
2026-01-10 21:10:00,50.65,78.38,64.59,97.2,41.46,4.21,325.93,419.44,0
2026-01-10 21:15:00,49.58,75.12,74.23,110.61,41.86,20.42,188.83,239.51,0
2026-01-10 21:20:00,77.72,41.05,67.25,73.97,25.09,21.31,306.57,324.77,0
2026-01-10 21:25:00,81.52,78.63,80.64,154.83,22.29,0.0,419.85,377.6,0
2026-01-10 21:30:00,58.9,79.33,57.31,204.07,33.82,15.81,12.73,479.04,0
2026-01-10 21:35:00,90.62,90.41,78.55,189.08,31.21,0.0,125.21,502.93,0
2026-01-10 21:40:00,89.37,100.0,63.97,118.4,76.21,0.0,401.07,459.1,0
2026-01-10 21:45:00,66.87,37.53,70.12,73.88,27.32,7.87,150.75,505.64,0
2026-01-10 21:50:00,45.56,61.01,68.46,120.45,40.79,48.56,235.3,257.58,0
2026-01-10 21:55:00,93.51,54.64,81.85,195.94,44.32,24.3,165.33,447.32,1
2026-01-10 22:00:00,60.78,71.11,73.54,97.97,63.01,31.71,176.56,298.87,0
2026-01-10 22:05:00,64.52,68.24,54.91,20.15,18.78,22.3,161.27,497.93,0
2026-01-10 22:10:00,55.21,63.79,51.74,100.2,61.79,17.47,23.44,367.34,0
2026-01-10 22:15:00,44.2,86.5,61.2,104.65,32.05,25.74,332.66,443.04,0
2026-01-10 22:20:00,32.63,48.17,49.84,19.83,85.03,7.33,441.21,393.72,0
2026-01-10 22:25:00,74.66,49.26,45.16,132.76,42.25,20.65,218.23,464.06,0
2026-01-10 22:30:00,46.33,49.56,27.95,147.83,10.42,29.13,420.9,228.85,0
2026-01-10 22:35:00,100.0,61.51,37.21,222.29,31.06,23.39,161.61,114.21,0
2026-01-10 22:40:00,40.28,45.89,93.77,46.72,61.73,29.91,150.98,498.35,0
2026-01-10 22:45:00,36.85,67.13,51.5,160.18,36.63,17.19,323.93,551.75,0
2026-01-10 22:50:00,72.2,65.02,92.46,173.18,33.81,35.3,326.93,332.62,0
2026-01-10 22:55:00,92.59,53.84,68.45,148.58,49.38,12.5,229.7,471.67,0
2026-01-10 23:00:00,63.29,83.73,61.2,64.63,28.1,40.41,371.79,105.6,0
2026-01-10 23:05:00,73.44,66.93,37.99,61.43,30.79,21.88,18.34,256.77,0
2026-01-10 23:10:00,25.13,87.13,62.07,125.35,16.11,10.39,195.29,362.29,0
2026-01-10 23:15:00,48.45,64.49,92.27,124.96,69.58,0.85,423.67,89.71,0
2026-01-10 23:20:00,40.53,67.56,86.92,89.23,10.55,5.3,423.18,120.58,0
2026-01-10 23:25:00,24.1,57.87,66.39,191.04,38.39,3.49,400.48,373.69,0
2026-01-10 23:30:00,64.34,67.87,43.62,97.96,44.6,13.94,433.73,259.15,0
2026-01-10 23:35:00,17.14,80.82,46.69,15.85,34.73,0.0,182.94,298.0,0
2026-01-10 23:40:00,35.56,60.6,48.36,107.68,9.92,30.51,0.0,289.05,0
2026-01-10 23:45:00,51.26,77.33,82.45,146.42,15.02,16.33,203.42,157.46,0
2026-01-10 23:50:00,45.37,53.37,88.11,138.81,45.45,15.84,364.48,317.37,0
2026-01-10 23:55:00,69.93,81.66,65.13,138.38,19.4,1.02,393.9,347.94,0
2026-01-11 00:00:00,68.11,57.56,57.15,202.17,0.0,5.77,155.27,262.59,0
2026-01-11 00:05:00,79.88,83.33,86.78,58.69,42.74,0.0,75.76,274.78,0
2026-01-11 00:10:00,77.05,69.1,46.34,96.7,17.55,34.41,93.67,319.4,0
2026-01-11 00:15:00,84.82,95.38,62.83,204.98,47.62,0.0,152.14,472.96,1
2026-01-11 00:20:00,61.96,47.23,69.41,11.8,30.97,0.0,0.0,335.83,0
2026-01-11 00:25:00,68.07,41.43,48.2,117.05,30.0,31.96,155.11,61.05,0
2026-01-11 00:30:00,72.23,56.91,51.83,187.59,36.04,19.65,258.62,170.92,0
2026-01-11 00:35:00,64.83,43.08,50.58,186.77,12.23,16.45,232.38,489.77,0
2026-01-11 00:40:00,54.06,43.11,84.67,156.31,18.49,19.08,190.55,247.16,0
2026-01-11 00:45:00,55.35,79.19,92.63,157.7,29.8,26.45,125.93,336.73,0
2026-01-11 00:50:00,45.65,67.92,63.84,62.74,12.11,16.2,146.89,638.73,0
2026-01-11 00:55:00,70.43,59.37,57.71,195.52,49.28,0.0,150.08,444.77,0
2026-01-11 01:00:00,60.12,61.03,52.4,54.0,28.85,23.8,376.99,50.0,0
2026-01-11 01:05:00,48.74,57.25,62.03,57.28,6.01,20.07,249.83,566.74,0
2026-01-11 01:10:00,48.76,97.71,53.2,141.33,23.82,29.06,820.03,372.45,0
2026-01-11 01:15:00,37.79,54.76,60.45,92.88,37.02,0.01,190.18,405.4,0
2026-01-11 01:20:00,81.58,44.2,68.61,131.37,26.08,6.25,328.82,395.63,0
2026-01-11 01:25:00,63.57,82.33,55.51,143.69,43.0,19.71,194.19,487.0,0
2026-01-11 01:30:00,44.74,64.12,58.97,217.8,46.48,3.67,189.82,338.04,0
2026-01-11 01:35:00,78.17,100.0,59.03,143.85,83.03,0.0,531.23,127.76,0
2026-01-11 01:40:00,50.79,58.53,56.92,85.98,58.01,17.37,429.56,398.53,0
2026-01-11 01:45:00,33.87,83.23,54.94,157.21,2.27,25.74,0.0,142.73,0
2026-01-11 01:50:00,82.42,87.48,74.2,74.25,27.8,13.45,65.95,622.49,0
2026-01-11 01:55:00,51.26,58.62,33.67,170.22,29.67,21.58,225.48,295.68,0
2026-01-11 02:00:00,53.82,54.63,87.19,123.55,46.5,19.84,156.92,342.24,0
2026-01-11 02:05:00,62.82,81.34,64.17,142.03,16.33,15.13,0.0,248.6,0
2026-01-11 02:10:00,84.85,78.35,71.76,22.06,24.37,16.63,270.84,400.88,0
2026-01-11 02:15:00,62.4,42.61,73.6,5.0,10.11,31.19,0.0,418.15,0
2026-01-11 02:20:00,38.02,47.69,50.67,37.42,22.95,3.43,272.82,248.19,0
2026-01-11 02:25:00,72.88,22.34,47.37,216.02,23.7,24.28,381.4,417.96,0
2026-01-11 02:30:00,52.3,78.72,45.48,56.85,28.74,0.83,407.09,360.16,0
2026-01-11 02:35:00,99.76,63.29,58.05,160.28,11.27,5.46,224.02,335.62,0
2026-01-11 02:40:00,61.98,65.08,73.19,84.7,54.64,29.35,521.95,237.27,0
2026-01-11 02:45:00,17.3,37.55,52.66,106.8,44.44,0.48,309.69,697.16,0
2026-01-11 02:50:00,69.15,48.23,71.73,117.54,6.02,12.1,402.25,527.42,0
2026-01-11 02:55:00,100.0,59.4,24.11,210.41,35.52,43.34,117.47,459.25,0
2026-01-11 03:00:00,93.52,55.9,55.83,152.15,3.69,27.31,523.89,518.97,0
2026-01-11 03:05:00,98.62,70.12,80.67,141.18,61.85,6.15,249.47,394.99,1
2026-01-11 03:10:00,41.6,78.5,59.26,191.32,67.28,8.21,533.82,297.6,0
2026-01-11 03:15:00,80.24,100.0,48.73,85.17,33.89,12.96,494.47,50.0,0
2026-01-11 03:20:00,47.56,67.64,51.49,178.76,17.95,30.74,296.37,167.15,0
2026-01-11 03:25:00,66.49,88.08,20.0,169.57,21.71,2.98,323.02,674.75,0
2026-01-11 03:30:00,36.54,53.06,45.81,168.94,25.93,2.25,217.61,524.03,0
2026-01-11 03:35:00,49.11,37.85,78.92,111.47,32.86,23.56,102.55,380.35,0
2026-01-11 03:40:00,48.48,61.66,52.68,95.95,62.41,0.0,357.14,113.37,0
2026-01-11 03:45:00,79.97,39.24,54.57,72.16,54.11,4.07,347.93,445.22,0
2026-01-11 03:50:00,78.01,68.26,24.69,75.6,54.42,13.98,0.0,308.29,0
2026-01-11 03:55:00,67.54,53.95,35.91,69.56,38.41,14.59,235.1,454.69,0
2026-01-11 04:00:00,34.99,32.82,81.04,140.18,11.93,0.0,406.24,183.21,0
2026-01-11 04:05:00,55.77,99.25,71.88,107.44,19.6,19.24,513.83,276.51,0
2026-01-11 04:10:00,47.08,58.32,41.24,143.73,36.21,21.65,380.56,482.77,0
2026-01-11 04:15:00,79.39,38.52,51.91,146.83,10.98,7.05,0.0,639.17,0
2026-01-11 04:20:00,85.56,84.17,61.53,61.71,41.08,34.93,60.2,251.23,0
2026-01-11 04:25:00,83.13,54.88,42.86,60.06,51.1,19.08,187.72,200.06,0
2026-01-11 04:30:00,46.9,87.62,29.93,107.42,45.91,2.94,501.79,503.43,0
2026-01-11 04:35:00,7.21,54.8,59.45,77.37,45.1,34.45,140.73,161.01,0
2026-01-11 04:40:00,26.66,58.26,71.16,71.58,0.0,8.72,440.55,171.8,0
2026-01-11 04:45:00,90.43,74.21,71.47,213.26,61.67,17.15,137.84,389.89,0
2026-01-11 04:50:00,53.97,78.68,76.0,35.67,3.65,9.16,345.87,662.85,0
2026-01-11 04:55:00,46.99,81.83,37.14,231.27,31.95,22.49,80.79,222.68,0
2026-01-11 05:00:00,94.85,66.38,62.93,135.89,47.37,9.22,215.11,294.54,0
2026-01-11 05:05:00,87.3,77.52,57.7,174.24,42.17,9.95,46.31,366.7,0
2026-01-11 05:10:00,62.49,81.42,60.6,167.76,9.44,13.08,509.76,279.09,0
2026-01-11 05:15:00,56.13,71.61,58.61,153.93,13.03,8.98,124.93,84.97,0
2026-01-11 05:20:00,59.36,65.43,51.43,211.4,40.74,27.86,0.0,470.29,0
2026-01-11 05:25:00,66.54,41.98,20.0,60.47,45.22,0.0,0.0,377.95,0
2026-01-11 05:30:00,94.0,78.79,80.59,111.4,12.86,14.55,234.62,405.03,1
2026-01-11 05:35:00,70.45,68.76,67.28,73.09,42.85,16.07,167.55,328.74,0
2026-01-11 05:40:00,76.52,60.55,38.25,26.72,4.69,13.5,366.77,576.98,0
2026-01-11 05:45:00,85.39,91.0,69.57,83.63,47.49,26.62,207.68,274.32,0
2026-01-11 05:50:00,38.61,42.3,54.84,222.99,17.32,0.0,459.87,188.44,0
2026-01-11 05:55:00,77.1,97.59,55.3,110.46,36.61,21.82,180.63,599.56,0
2026-01-11 06:00:00,56.11,67.6,49.71,229.09,33.25,0.06,434.77,50.0,0
2026-01-11 06:05:00,11.68,73.72,70.59,234.72,58.21,8.89,78.54,326.93,0
2026-01-11 06:10:00,19.44,60.89,49.2,284.73,39.84,0.0,0.0,338.67,0
2026-01-11 06:15:00,41.64,37.99,44.45,224.8,23.02,11.01,101.8,332.82,0
2026-01-11 06:20:00,72.62,65.49,80.11,249.7,42.19,8.06,46.83,117.32,0
2026-01-11 06:25:00,64.28,74.03,59.14,137.88,77.85,34.66,26.69,172.24,0
2026-01-11 06:30:00,65.69,80.17,59.64,132.56,49.8,17.9,324.46,493.7,0
2026-01-11 06:35:00,100.0,64.44,73.08,136.22,33.82,20.28,202.42,557.8,0
2026-01-11 06:40:00,36.62,28.53,51.32,120.0,18.33,1.71,275.52,287.4,0
2026-01-11 06:45:00,61.45,40.25,54.51,128.23,22.67,23.88,344.96,210.4,0
2026-01-11 06:50:00,68.09,100.0,66.89,161.37,48.6,34.66,0.0,82.28,0
2026-01-11 06:55:00,47.27,48.33,37.34,94.38,17.28,25.44,352.59,491.09,0
2026-01-11 07:00:00,62.57,93.69,65.54,44.23,35.05,0.0,33.06,499.95,0
2026-01-11 07:05:00,30.0,51.19,49.91,140.0,63.75,9.43,146.17,50.0,0
2026-01-11 07:10:00,90.2,64.72,75.69,81.9,38.01,16.3,0.0,50.0,0
2026-01-11 07:15:00,48.37,79.25,70.75,87.59,13.42,8.07,367.82,370.52,0
2026-01-11 07:20:00,100.0,53.24,68.63,112.15,78.56,45.4,0.0,389.93,0
2026-01-11 07:25:00,61.35,96.66,36.29,99.53,70.25,9.21,33.98,278.4,0
2026-01-11 07:30:00,82.56,69.36,60.35,181.05,45.02,14.48,47.04,345.06,0
2026-01-11 07:35:00,60.93,76.3,43.16,110.83,60.52,7.8,226.82,312.91,0
2026-01-11 07:40:00,61.39,63.18,61.41,183.82,29.66,17.78,221.33,353.96,0
2026-01-11 07:45:00,50.32,79.86,24.96,131.33,49.49,31.59,396.14,214.86,0
2026-01-11 07:50:00,64.38,96.42,37.35,115.13,26.53,16.38,231.18,348.16,0
2026-01-11 07:55:00,68.36,65.64,81.02,128.7,7.89,12.37,423.84,248.84,0
2026-01-11 08:00:00,46.31,99.13,67.9,48.96,86.84,2.11,318.28,236.34,0
2026-01-11 08:05:00,59.5,56.99,56.34,138.59,6.87,29.51,79.81,69.97,0
2026-01-11 08:10:00,49.8,81.75,47.46,166.71,40.95,13.28,129.9,323.67,0
2026-01-11 08:15:00,100.0,76.8,44.65,174.5,40.72,12.76,521.91,470.45,0
2026-01-11 08:20:00,60.21,48.77,65.2,45.63,45.32,0.0,470.94,301.16,0
2026-01-11 08:25:00,92.9,71.85,56.5,36.46,33.21,13.47,398.33,296.98,0
2026-01-11 08:30:00,58.09,68.13,86.75,90.47,33.42,10.19,421.99,538.36,0
2026-01-11 08:35:00,67.19,52.64,59.04,196.16,37.77,0.0,333.72,503.75,0
2026-01-11 08:40:00,35.57,74.44,62.94,132.15,44.6,26.88,310.32,610.19,0
2026-01-11 08:45:00,53.06,70.63,39.78,77.39,34.96,8.58,258.95,688.56,0
2026-01-11 08:50:00,66.21,66.69,56.23,40.09,33.63,37.75,555.79,358.92,0
2026-01-11 08:55:00,93.72,66.77,64.83,82.38,8.58,31.97,166.36,176.42,0
2026-01-11 09:00:00,66.44,66.38,56.04,78.66,75.27,6.36,293.25,271.83,0
2026-01-11 09:05:00,89.67,61.38,54.23,171.46,45.71,31.43,0.0,435.95,0
2026-01-11 09:10:00,74.81,70.52,67.23,175.69,39.18,34.33,0.0,566.02,0
2026-01-11 09:15:00,94.55,56.41,86.24,62.26,22.51,8.29,576.73,192.67,1
2026-01-11 09:20:00,60.82,100.0,64.32,161.42,14.93,2.61,361.02,388.29,0
2026-01-11 09:25:00,100.0,42.63,80.31,155.79,52.2,0.0,211.71,231.07,1
2026-01-11 09:30:00,52.29,57.47,71.95,55.12,31.8,19.57,264.1,328.0,0
2026-01-11 09:35:00,46.67,58.9,79.35,115.39,47.42,3.32,5.54,325.76,0
2026-01-11 09:40:00,37.8,100.0,52.24,138.75,7.96,19.93,172.94,407.18,0
2026-01-11 09:45:00,100.0,44.24,58.69,128.98,65.94,8.19,0.0,654.85,0
2026-01-11 09:50:00,78.39,75.67,58.76,25.92,53.03,5.64,196.85,421.26,0
2026-01-11 09:55:00,55.32,72.47,70.74,127.22,33.38,8.26,372.46,285.52,0
2026-01-11 10:00:00,86.98,74.0,74.68,154.99,44.35,0.0,331.59,260.77,0
2026-01-11 10:05:00,75.75,90.25,64.0,206.88,49.82,8.26,536.04,321.37,1
2026-01-11 10:10:00,100.0,89.88,76.03,83.22,8.26,6.16,303.05,219.25,0
2026-01-11 10:15:00,31.04,59.88,52.99,90.0,68.56,14.83,0.0,370.95,0
2026-01-11 10:20:00,56.69,71.49,76.17,108.51,44.67,16.25,601.12,50.0,0
2026-01-11 10:25:00,52.75,34.45,78.25,136.02,20.92,2.15,98.68,318.32,0
2026-01-11 10:30:00,22.53,69.78,72.84,125.34,13.07,28.21,279.18,330.2,0
2026-01-11 10:35:00,83.21,53.71,64.15,153.24,54.74,13.09,268.33,175.9,0
2026-01-11 10:40:00,56.59,64.65,73.41,58.11,39.22,33.03,293.36,292.68,0
2026-01-11 10:45:00,76.79,37.66,47.7,141.83,44.65,17.89,258.65,517.99,0
2026-01-11 10:50:00,100.0,75.29,65.17,79.18,35.53,15.83,261.82,528.81,0
2026-01-11 10:55:00,54.94,37.46,66.81,112.12,14.95,9.11,12.11,270.03,0
2026-01-11 11:00:00,53.58,70.67,40.73,213.94,45.17,22.38,715.66,428.52,0
2026-01-11 11:05:00,64.37,45.92,69.59,43.1,31.05,15.4,367.26,125.22,0
2026-01-11 11:10:00,81.74,52.71,42.02,104.63,34.57,25.3,259.34,305.58,0
2026-01-11 11:15:00,50.67,88.79,55.15,49.89,82.54,34.26,581.54,384.62,0
2026-01-11 11:20:00,49.38,78.58,62.64,128.42,52.38,6.28,57.05,579.04,0
2026-01-11 11:25:00,83.14,88.69,50.31,177.65,53.54,22.36,406.31,528.92,0
2026-01-11 11:30:00,69.57,96.08,63.32,129.33,89.41,22.02,150.07,381.34,0
2026-01-11 11:35:00,21.11,54.09,63.06,113.58,42.69,20.5,322.42,213.27,0
2026-01-11 11:40:00,37.49,94.98,48.88,193.06,37.39,9.8,326.4,553.78,0
2026-01-11 11:45:00,92.02,41.62,71.09,138.18,21.42,10.04,0.0,298.96,0
2026-01-11 11:50:00,70.04,81.43,49.77,165.08,25.95,7.99,0.0,417.27,0
2026-01-11 11:55:00,46.76,59.12,98.61,159.34,0.0,7.76,535.56,331.62,0
2026-01-11 12:00:00,58.59,51.25,60.25,5.0,50.81,4.92,204.61,648.84,0
2026-01-11 12:05:00,62.26,79.06,43.26,115.78,9.66,13.75,610.28,258.49,0
2026-01-11 12:10:00,76.71,85.01,46.25,60.71,53.05,5.91,485.82,487.44,0
2026-01-11 12:15:00,34.83,84.47,80.36,74.39,34.14,20.23,210.35,337.04,0
2026-01-11 12:20:00,45.18,71.87,55.45,201.1,37.56,15.68,194.47,435.37,0
2026-01-11 12:25:00,67.46,70.38,40.18,99.39,34.15,17.03,546.71,593.0,0
2026-01-11 12:30:00,60.0,77.48,75.66,224.09,62.72,11.72,628.54,50.0,0
2026-01-11 12:35:00,73.44,73.47,55.35,42.58,59.19,15.83,198.41,340.19,0
2026-01-11 12:40:00,37.41,77.74,72.45,60.4,34.42,12.03,526.87,215.89,0
2026-01-11 12:45:00,69.14,71.67,76.97,161.93,17.02,24.35,435.4,416.86,0
2026-01-11 12:50:00,83.83,83.17,66.39,101.22,53.48,9.69,466.46,453.7,0
2026-01-11 12:55:00,71.74,38.71,100.33,136.9,15.51,19.51,268.21,279.43,0
2026-01-11 13:00:00,64.78,65.64,34.4,113.82,3.9,0.0,128.96,271.69,0
2026-01-11 13:05:00,60.08,43.09,48.91,112.16,44.97,23.54,60.21,380.57,0
2026-01-11 13:10:00,45.3,72.98,57.9,103.27,59.37,8.29,15.23,159.02,0
2026-01-11 13:15:00,60.56,97.55,98.18,129.87,26.9,4.05,593.96,399.98,0
2026-01-11 13:20:00,87.19,59.47,90.77,155.29,43.09,1.33,251.97,227.34,1
2026-01-11 13:25:00,59.62,70.29,82.62,208.79,26.69,0.38,43.94,460.05,0
2026-01-11 13:30:00,44.2,81.62,49.29,108.86,49.44,9.22,430.44,152.32,0
2026-01-11 13:35:00,52.16,30.78,51.16,98.35,56.9,32.98,163.8,264.91,0
2026-01-11 13:40:00,66.02,58.6,48.74,91.26,29.74,7.28,132.82,237.33,0
2026-01-11 13:45:00,54.53,74.56,49.47,200.84,14.45,0.0,622.24,305.28,0
2026-01-11 13:50:00,71.71,15.85,85.88,157.97,5.86,19.39,10.47,556.45,0
2026-01-11 13:55:00,72.46,50.42,58.1,15.55,53.51,1.63,292.31,476.9,0
2026-01-11 14:00:00,79.78,87.82,60.22,13.13,12.27,24.78,143.63,278.05,0
2026-01-11 14:05:00,90.47,86.05,74.39,74.35,42.44,9.95,114.91,277.92,0
2026-01-11 14:10:00,81.92,74.74,35.38,132.66,50.55,11.71,0.0,482.8,0
2026-01-11 14:15:00,43.32,83.88,62.84,118.16,24.97,29.37,260.73,175.41,0
2026-01-11 14:20:00,43.93,71.87,44.45,148.31,31.68,22.41,92.7,353.36,0
2026-01-11 14:25:00,60.48,78.0,57.29,110.35,54.98,0.04,356.45,259.14,0
2026-01-11 14:30:00,52.98,62.32,52.62,196.86,18.84,1.81,241.54,324.25,0
2026-01-11 14:35:00,39.23,70.08,51.79,162.47,16.81,0.0,193.73,471.37,0
2026-01-11 14:40:00,53.17,56.62,65.61,124.27,30.31,46.24,93.66,249.61,0
2026-01-11 14:45:00,52.51,90.74,65.54,182.99,60.56,4.65,507.53,496.12,0
2026-01-11 14:50:00,48.56,95.39,58.48,29.31,67.21,29.04,382.42,679.94,0
2026-01-11 14:55:00,55.68,92.84,67.93,115.32,33.02,8.61,127.36,440.6,0
2026-01-11 15:00:00,85.57,60.65,48.1,127.56,20.76,2.04,5.34,337.39,0
2026-01-11 15:05:00,65.98,50.83,72.91,153.11,56.28,15.26,0.0,523.57,0
2026-01-11 15:10:00,100.0,90.99,58.7,25.67,1.61,11.08,454.72,183.67,0
2026-01-11 15:15:00,65.41,77.79,54.26,105.68,39.95,24.62,413.65,578.16,0
2026-01-11 15:20:00,56.2,73.91,49.28,142.03,34.12,24.77,438.38,237.04,0
2026-01-11 15:25:00,62.08,56.59,58.14,146.24,60.88,7.92,228.35,675.21,0
2026-01-11 15:30:00,67.13,75.66,91.93,185.24,62.9,0.0,395.08,242.43,0
2026-01-11 15:35:00,70.71,48.46,60.99,161.88,16.15,0.63,434.89,449.26,0
2026-01-11 15:40:00,100.0,79.41,43.69,116.65,38.35,0.0,237.44,116.06,0
2026-01-11 15:45:00,45.09,92.82,76.7,157.12,23.59,11.71,185.53,318.01,0
2026-01-11 15:50:00,79.18,97.36,54.45,108.93,29.13,14.86,74.27,188.05,0
2026-01-11 15:55:00,66.16,80.75,66.54,128.07,47.35,1.29,326.71,133.77,0
2026-01-11 16:00:00,30.58,43.12,52.31,163.71,28.3,0.0,350.66,530.83,0
2026-01-11 16:05:00,77.41,71.55,82.49,117.51,38.88,14.81,176.82,165.87,0
2026-01-11 16:10:00,87.35,100.0,52.55,139.91,54.15,7.42,198.03,239.74,0
2026-01-11 16:15:00,44.86,52.36,84.37,172.87,65.3,12.44,210.89,222.26,0
2026-01-11 16:20:00,61.82,66.93,45.21,159.17,40.77,10.59,392.42,520.95,0
2026-01-11 16:25:00,27.49,93.44,57.31,187.84,37.36,17.98,2.62,502.62,0
2026-01-11 16:30:00,36.82,79.11,84.4,248.06,12.85,8.22,51.05,540.54,0
2026-01-11 16:35:00,82.96,100.0,64.69,158.66,66.72,9.14,54.57,232.03,0
2026-01-11 16:40:00,52.67,54.81,98.34,94.63,44.91,0.0,223.26,552.44,0
2026-01-11 16:45:00,39.82,50.18,57.69,148.15,37.72,14.4,306.75,230.75,0
2026-01-11 16:50:00,66.59,90.03,66.11,145.79,36.7,16.06,57.6,236.8,0
2026-01-11 16:55:00,51.55,46.47,92.48,153.74,42.21,12.87,413.62,245.19,0
2026-01-11 17:00:00,52.58,64.46,37.78,202.23,50.44,37.94,513.28,250.65,0
2026-01-11 17:05:00,76.79,66.82,35.8,27.37,52.91,16.95,324.48,336.38,0
2026-01-11 17:10:00,38.77,86.65,49.27,203.26,67.22,13.12,452.1,224.2,0
2026-01-11 17:15:00,43.89,79.06,75.01,221.77,39.85,20.99,85.27,384.71,0
2026-01-11 17:20:00,65.08,76.23,36.24,151.24,70.08,40.35,89.56,50.0,0
2026-01-11 17:25:00,81.39,60.76,71.55,152.57,56.15,18.03,342.63,384.22,0
2026-01-11 17:30:00,86.76,89.87,70.43,106.71,33.8,0.0,243.09,186.55,0
2026-01-11 17:35:00,48.7,100.0,94.23,120.35,1.65,20.18,89.22,249.59,0
2026-01-11 17:40:00,80.75,80.44,78.73,158.39,36.71,4.45,506.51,253.21,0
2026-01-11 17:45:00,46.32,69.79,67.82,154.85,66.17,0.0,303.78,491.48,0
2026-01-11 17:50:00,98.52,44.64,83.75,159.64,19.49,35.37,376.39,425.69,1
2026-01-11 17:55:00,39.32,56.53,70.62,154.47,36.65,32.78,128.63,325.17,0
2026-01-11 18:00:00,88.57,64.15,54.64,169.41,38.3,4.14,552.38,242.71,0
2026-01-11 18:05:00,48.87,58.38,43.69,163.27,53.84,4.22,221.93,467.43,0
2026-01-11 18:10:00,100.0,67.71,52.89,63.66,27.24,16.92,433.43,619.21,0
2026-01-11 18:15:00,73.83,100.0,61.36,165.77,17.61,4.38,145.09,345.8,0
2026-01-11 18:20:00,41.68,90.45,64.8,222.22,46.4,13.38,280.36,110.25,1
2026-01-11 18:25:00,51.56,65.14,27.84,118.54,20.13,6.44,350.41,244.57,0
2026-01-11 18:30:00,77.62,46.25,58.49,202.47,0.0,10.2,609.17,433.88,0
2026-01-11 18:35:00,83.05,92.07,62.46,69.55,71.81,0.0,170.85,283.59,0
2026-01-11 18:40:00,60.59,67.12,70.76,118.36,53.54,24.92,286.46,221.2,0
2026-01-11 18:45:00,62.89,36.92,88.03,84.74,72.67,29.45,356.53,214.67,0
2026-01-11 18:50:00,77.17,80.82,64.97,195.86,52.48,13.8,0.0,363.75,0
2026-01-11 18:55:00,64.64,86.46,47.45,210.23,48.61,14.57,0.0,119.93,0
2026-01-11 19:00:00,36.13,24.33,32.91,114.54,42.39,22.55,70.75,344.8,0
2026-01-11 19:05:00,45.74,53.16,72.99,184.41,31.28,15.02,424.09,363.27,0
2026-01-11 19:10:00,66.7,66.01,48.09,210.78,45.24,35.75,558.95,282.57,0
2026-01-11 19:15:00,86.31,81.22,75.87,118.19,23.94,0.0,83.86,193.57,0
2026-01-11 19:20:00,94.32,58.72,84.36,127.14,13.62,25.33,30.99,502.76,1
2026-01-11 19:25:00,77.59,53.02,37.29,160.35,28.36,13.63,526.25,150.08,0
2026-01-11 19:30:00,67.75,81.09,70.86,73.66,60.83,1.55,148.22,375.91,0
2026-01-11 19:35:00,76.98,59.57,82.68,126.06,10.35,41.97,183.08,459.16,0
2026-01-11 19:40:00,48.66,77.76,78.3,237.85,10.67,43.62,512.64,373.92,0
2026-01-11 19:45:00,58.94,47.99,28.46,92.5,46.83,12.51,483.05,534.68,0
2026-01-11 19:50:00,45.52,43.66,48.34,166.96,26.7,20.34,418.13,179.69,0
2026-01-11 19:55:00,37.03,81.59,41.52,148.81,44.71,9.35,0.0,231.36,0
2026-01-11 20:00:00,68.67,72.55,70.38,110.99,54.8,11.28,23.48,280.81,0
2026-01-11 20:05:00,65.71,84.6,68.61,132.19,44.23,1.41,451.69,843.6,0
2026-01-11 20:10:00,75.75,58.41,20.0,216.39,22.36,0.0,307.22,426.17,0
2026-01-11 20:15:00,72.92,53.69,57.19,150.45,60.66,37.13,110.01,454.25,0
2026-01-11 20:20:00,66.85,92.49,74.81,159.04,49.84,14.53,187.98,448.0,0
2026-01-11 20:25:00,73.13,40.59,64.37,208.05,35.54,15.61,449.98,361.82,0
2026-01-11 20:30:00,61.15,90.53,64.34,104.08,34.57,5.27,524.97,507.42,0
2026-01-11 20:35:00,70.26,91.77,56.16,62.42,42.48,17.28,248.92,69.45,0
2026-01-11 20:40:00,47.48,83.48,45.06,217.26,28.76,0.0,126.35,391.55,0
2026-01-11 20:45:00,69.39,55.62,61.73,127.51,2.38,5.72,200.41,414.23,0
2026-01-11 20:50:00,75.37,53.3,62.83,169.15,50.0,0.6,491.75,502.8,0
2026-01-11 20:55:00,48.61,64.22,71.84,78.07,48.81,30.51,488.24,176.65,0
2026-01-11 21:00:00,63.04,44.69,73.14,141.37,0.0,0.0,284.97,187.69,0
2026-01-11 21:05:00,49.53,50.69,63.37,59.67,45.21,0.85,154.69,197.17,0
2026-01-11 21:10:00,51.47,79.61,79.52,123.51,70.13,0.0,444.9,428.35,0
